customer_id,age,has_partner,dependents,tenure_months,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,days_since_last_login,login_frequency,usage_drop_rate,support_tickets,satisfaction_score,churn
CUST_000195,23,No,No,18,One year,Bank transfer,No,Fiber optic,No,No,Yes,42.69,803.68,3,20,6.2,3,4.0,0
CUST_000196,45,Yes,No,1,One year,Electronic check,No,Fiber optic,Yes,No,No,39.59,41.11,10,10,-17.8,0,4.0,0
CUST_000197,45,Yes,No,11,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,58.76,619.33,16,16,6.7,1,4.0,0
CUST_000198,61,No,No,56,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,43.83,2405.73,6,16,37.2,0,3.0,0
CUST_000199,61,No,No,54,One year,Credit card,No,Fiber optic,Yes,No,Yes,62.55,3252.64,7,13,-29.5,2,1.0,0
CUST_000200,37,No,No,5,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,85.79,432.82,9,20,-48.5,8,4.0,1
CUST_000201,47,Yes,No,11,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,35.09,394.35,1,17,9.2,2,5.0,0
CUST_000202,28,No,No,19,One year,Electronic check,Yes,Fiber optic,No,No,Yes,102.06,1980.01,11,13,-26.2,3,3.0,0
CUST_000203,72,Yes,Yes,45,Month-to-month,Electronic check,No,Fiber optic,No,No,Yes,53.83,2411.5,6,19,-24.0,4,5.0,0
CUST_000204,45,No,No,18,One year,Electronic check,Yes,Fiber optic,No,No,No,58.58,1065.8,16,14,-19.4,1,4.0,0
CUST_000205,42,Yes,No,72,One year,Credit card,Yes,Fiber optic,No,No,Yes,18.5,1302.71,4,18,-13.4,3,1.0,0
CUST_000206,56,No,No,38,Month-to-month,Electronic check,Yes,Fiber optic,No,No,Yes,43.04,1663.91,19,15,-37.8,2,3.0,0
CUST_000207,50,Yes,Yes,72,One year,Electronic check,Yes,Fiber optic,No,No,Yes,18.5,1286.04,2,15,-4.9,1,1.0,0
CUST_000208,18,Yes,Yes,31,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,100.24,2983.74,5,12,-76.0,0,2.0,0
CUST_000209,74,Yes,Yes,50,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,100.97,4984.64,10,14,11.7,0,4.0,0
CUST_000210,44,Yes,Yes,42,One year,Credit card,No,DSL,No,Yes,No,58.47,2525.35,2,26,17.5,0,3.0,0
CUST_000211,74,No,No,7,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,No,58.84,402.11,3,23,-15.4,0,4.0,0
CUST_000212,69,No,No,6,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,40.11,233.41,3,15,-0.4,0,3.0,0
CUST_000213,30,No,No,47,One year,Electronic check,Yes,Fiber optic,No,No,Yes,72.68,3554.54,25,8,9.7,5,4.0,0
CUST_000214,58,Yes,Yes,2,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,72.28,145.56,7,19,42.7,3,4.0,1
CUST_000215,20,No,No,12,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,62.26,724.37,16,23,-8.6,5,4.0,1
CUST_000216,56,No,No,41,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,36.28,1440.91,11,13,18.9,3,3.0,0
CUST_000217,23,Yes,Yes,40,Two year,Electronic check,Yes,DSL,No,No,No,63.88,2457.55,12,14,-1.0,2,3.0,0
CUST_000218,25,Yes,Yes,3,Month-to-month,Mailed check,No,DSL,No,Yes,Yes,72.09,208.14,34,16,-30.0,0,4.0,0
CUST_000219,44,No,No,16,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,58.62,966.32,5,18,2.2,1,3.0,0
CUST_000220,26,No,No,15,Month-to-month,Credit card,Yes,DSL,Yes,No,Yes,81.84,1264.8,4,23,-1.3,3,5.0,0
CUST_000221,54,No,No,9,Two year,Electronic check,Yes,DSL,Yes,No,Yes,35.69,335.78,7,11,4.2,0,3.0,0
CUST_000222,50,Yes,No,59,One year,Electronic check,Yes,Fiber optic,Yes,No,No,99.56,5755.04,8,17,18.6,2,2.0,0
CUST_000223,68,No,No,25,One year,Mailed check,Yes,Fiber optic,No,Yes,No,30.15,759.27,28,13,31.7,3,4.0,0
CUST_000224,59,Yes,Yes,72,Month-to-month,Electronic check,No,DSL,Yes,No,No,77.73,5617.35,24,19,-15.6,0,5.0,0
CUST_000225,61,No,No,1,Month-to-month,Electronic check,No,Fiber optic,No,Yes,No,69.25,66.49,7,13,34.1,3,3.0,1
CUST_000226,41,No,No,12,One year,Electronic check,Yes,Fiber optic,Yes,No,No,123.66,1487.53,19,15,-4.5,4,1.0,1
CUST_000227,32,Yes,Yes,43,Month-to-month,Credit card,Yes,DSL,No,No,No,42.87,1790.31,9,12,-5.9,2,3.0,0
CUST_000228,71,No,No,13,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,18.5,234.33,24,19,-6.2,1,2.0,0
CUST_000229,49,Yes,No,7,Two year,Electronic check,No,Fiber optic,Yes,No,Yes,18.5,133.66,3,27,-17.0,2,2.0,0
CUST_000230,49,No,No,72,Two year,Credit card,No,DSL,No,No,No,64.43,4545.45,40,14,32.1,2,4.0,0
CUST_000231,41,Yes,Yes,49,Two year,Credit card,Yes,Fiber optic,Yes,No,No,96.32,4851.56,4,17,-45.2,4,3.0,0
CUST_000232,58,Yes,No,18,Two year,Bank transfer,No,Fiber optic,Yes,Yes,Yes,93.41,1607.94,5,22,9.4,2,4.0,0
CUST_000233,69,Yes,No,19,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,81.88,1562.17,1,18,-37.7,0,4.0,0
CUST_000234,66,Yes,No,1,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,Yes,80.81,81.99,5,21,20.0,3,4.0,0
CUST_000235,66,Yes,Yes,72,One year,Electronic check,Yes,DSL,No,No,Yes,72.59,5376.85,19,14,-9.8,1,3.0,0
CUST_000236,69,No,No,39,One year,Bank transfer,Yes,DSL,No,No,Yes,125.0,5003.95,11,20,23.7,3,5.0,0
CUST_000237,29,No,No,1,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,70.61,68.91,35,14,-8.6,2,4.0,1
CUST_000238,56,No,No,4,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,90.36,366.7,22,11,-30.4,2,3.0,1
CUST_000239,19,Yes,No,41,Two year,Electronic check,No,DSL,Yes,No,No,58.46,2320.29,2,15,9.6,0,2.0,0
CUST_000240,20,No,No,2,Month-to-month,Bank transfer,Yes,DSL,No,No,No,47.43,,24,18,-2.2,0,3.0,0
CUST_000241,66,Yes,No,68,One year,Credit card,Yes,Fiber optic,No,Yes,Yes,48.08,3169.63,9,18,-20.9,0,2.0,0
CUST_000242,54,No,No,72,Two year,Bank transfer,Yes,Fiber optic,No,No,Yes,105.55,7377.2,9,13,-42.9,1,3.0,0
CUST_000243,66,Yes,No,52,Two year,Mailed check,No,Fiber optic,No,No,No,61.15,3069.62,31,17,35.5,3,4.0,0
CUST_000244,73,No,No,32,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,Yes,100.29,3155.2,1,14,-11.9,6,4.0,0
CUST_000245,34,No,No,16,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,Yes,25.8,,5,11,0.9,1,3.0,0
CUST_000246,66,No,No,2,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,35.15,72.3,1,14,-51.4,1,3.0,0
CUST_000247,19,Yes,Yes,31,Month-to-month,Bank transfer,Yes,DSL,Yes,No,Yes,59.48,1815.53,3,17,3.4,1,4.0,0
CUST_000248,19,Yes,No,12,Two year,Electronic check,Yes,Fiber optic,No,No,Yes,18.5,227.04,26,15,-2.1,0,4.0,0
CUST_000249,45,Yes,Yes,20,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,No,82.98,1704.55,7,18,0.7,1,3.0,0
CUST_000250,71,No,No,8,Month-to-month,Electronic check,Yes,DSL,No,No,No,69.2,547.35,24,19,22.1,10,4.0,1
CUST_000251,40,No,No,6,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,43.62,274.67,1,18,3.5,5,3.0,1
CUST_000252,54,Yes,Yes,9,Month-to-month,Credit card,No,Fiber optic,No,Yes,No,82.17,743.42,3,17,24.4,1,2.0,1
CUST_000253,49,No,No,40,Month-to-month,Electronic check,No,DSL,No,No,No,18.5,754.88,21,12,-16.2,3,5.0,0
CUST_000254,50,No,No,13,One year,Electronic check,No,Fiber optic,No,Yes,No,53.86,672.21,24,19,-37.9,2,3.0,0
CUST_000255,18,No,No,8,Month-to-month,Credit card,No,DSL,Yes,No,No,83.61,673.18,10,17,17.4,0,4.0,0
CUST_000256,36,Yes,No,13,Month-to-month,Credit card,No,Fiber optic,Yes,No,Yes,34.76,462.4,1,21,6.6,2,3.0,0
CUST_000257,19,Yes,No,1,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,38.65,38.77,12,19,-4.4,2,3.0,0
CUST_000258,70,Yes,Yes,53,One year,Electronic check,No,DSL,Yes,No,Yes,58.72,3220.59,24,11,5.7,2,5.0,0
CUST_000259,61,No,No,19,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,125.0,2273.8,6,17,-5.1,1,4.0,0
CUST_000260,43,Yes,No,2,Month-to-month,Mailed check,No,DSL,Yes,No,Yes,81.07,168.42,2,21,12.8,2,5.0,0
CUST_000261,49,No,No,8,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,77.78,639.08,8,11,17.2,1,4.0,1
CUST_000262,23,No,No,72,Month-to-month,Electronic check,Yes,DSL,No,Yes,No,43.28,2961.46,11,18,20.1,0,2.0,0
CUST_000263,49,No,No,21,Month-to-month,Bank transfer,Yes,DSL,No,No,Yes,71.74,1443.56,21,14,21.8,0,4.0,0
CUST_000264,72,No,No,8,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,No,42.84,329.2,27,14,30.5,0,2.0,1
CUST_000265,21,Yes,No,13,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,No,92.9,1196.83,12,26,11.4,3,5.0,0
CUST_000266,72,Yes,No,7,Month-to-month,Electronic check,No,DSL,Yes,Yes,Yes,78.11,526.92,1,21,-0.2,0,3.0,0
CUST_000267,28,No,No,1,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,73.26,69.9,26,12,19.0,3,5.0,1
CUST_000268,73,Yes,Yes,44,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,83.76,3804.8,12,15,-14.3,0,2.0,0
CUST_000269,34,Yes,No,8,One year,Electronic check,Yes,DSL,Yes,Yes,No,103.02,800.66,6,23,4.8,0,3.0,0
CUST_000270,55,Yes,Yes,43,Two year,Bank transfer,Yes,DSL,No,No,Yes,90.88,3948.34,3,16,-26.9,6,2.0,0
CUST_000271,41,Yes,Yes,15,Two year,Credit card,No,Fiber optic,No,No,Yes,123.14,1863.54,7,15,-27.5,0,5.0,0
CUST_000272,22,Yes,No,4,Month-to-month,Electronic check,Yes,DSL,No,No,No,78.64,324.1,9,18,-46.8,1,1.0,1
CUST_000273,69,No,No,38,Two year,Electronic check,Yes,DSL,Yes,Yes,Yes,72.0,2747.25,13,17,-3.4,1,3.0,0
CUST_000274,51,No,No,11,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,Yes,79.62,917.18,5,15,0.4,3,5.0,1
CUST_000275,23,No,No,29,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,91.85,2671.81,13,22,18.1,1,2.0,0
CUST_000276,39,Yes,No,43,One year,Electronic check,No,DSL,No,Yes,No,40.17,1757.3,7,14,-26.3,2,4.0,0
CUST_000277,28,Yes,Yes,72,One year,Electronic check,Yes,DSL,No,No,Yes,62.5,4682.86,10,16,-10.4,5,1.0,0
CUST_000278,65,Yes,Yes,2,One year,Electronic check,Yes,Fiber optic,No,No,No,43.15,88.2,23,15,10.7,2,2.0,0
CUST_000279,33,No,No,1,Month-to-month,Credit card,No,Fiber optic,No,No,Yes,24.48,25.04,9,14,-34.8,1,5.0,0
CUST_000280,50,Yes,Yes,19,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,38.84,705.34,41,20,-3.2,3,4.0,0
CUST_000281,26,No,No,7,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,37.37,250.72,9,17,55.7,1,2.0,1
CUST_000282,23,No,No,15,One year,Electronic check,Yes,DSL,No,Yes,No,75.3,1104.05,42,15,26.4,1,2.0,0
CUST_000283,33,Yes,Yes,1,One year,Credit card,No,DSL,No,No,No,50.47,50.79,4,15,10.6,0,4.0,0
CUST_000284,46,Yes,Yes,16,Two year,Bank transfer,Yes,Fiber optic,No,No,No,110.14,1829.99,12,29,-18.3,1,2.0,0
CUST_000285,20,No,No,3,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,56.23,161.73,1,17,12.4,7,3.0,1
CUST_000286,37,No,No,43,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,No,30.96,1283.63,6,13,13.1,3,2.0,0
CUST_000287,53,Yes,Yes,34,Month-to-month,Electronic check,No,DSL,No,Yes,Yes,95.8,3266.58,6,15,25.7,3,5.0,0
CUST_000288,36,Yes,Yes,1,One year,Mailed check,Yes,DSL,No,No,No,49.88,48.07,21,14,1.0,0,1.0,0
CUST_000289,43,No,No,43,Month-to-month,Credit card,Yes,DSL,Yes,No,No,89.89,3853.2,68,17,-23.5,5,1.0,1
CUST_000290,20,Yes,Yes,9,Month-to-month,Electronic check,No,DSL,No,No,Yes,76.85,719.55,20,20,17.7,2,3.0,1
CUST_000291,36,Yes,No,10,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,Yes,No,26.7,273.59,2,10,-9.5,3,2.0,0
CUST_000292,37,Yes,Yes,4,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,51.0,209.03,11,20,-25.7,1,4.0,0
CUST_000293,49,No,No,43,One year,Mailed check,No,No,No internet service,No internet service,No internet service,50.36,2147.54,6,15,-77.6,2,3.0,0
CUST_000294,24,Yes,No,12,Two year,Electronic check,Yes,Fiber optic,No,Yes,Yes,36.74,448.58,1,17,-11.4,4,3.0,0
CUST_000295,69,Yes,Yes,1,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,Yes,42.0,42.99,11,12,-10.1,1,2.0,1
CUST_000296,58,Yes,Yes,72,Two year,Electronic check,No,Fiber optic,Yes,Yes,Yes,55.11,3777.54,9,10,13.7,3,3.0,0
CUST_000297,50,No,No,7,Month-to-month,Mailed check,No,DSL,Yes,No,No,45.97,331.91,22,12,14.7,0,4.0,0
CUST_000298,57,No,No,66,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,69.53,4768.86,5,19,15.2,1,5.0,0
CUST_000299,56,No,No,8,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,No,18.5,142.39,33,15,21.3,2,4.0,0
CUST_000300,35,No,No,42,One year,Credit card,Yes,Fiber optic,Yes,No,Yes,65.1,2827.41,1,17,-4.3,1,4.0,0
CUST_000301,57,No,No,26,Month-to-month,Credit card,No,Fiber optic,No,No,Yes,51.28,1314.38,1,15,0.6,0,4.0,0
CUST_000302,18,Yes,No,47,Two year,Credit card,Yes,DSL,No,Yes,Yes,80.46,3712.81,6,22,-15.6,2,5.0,0
CUST_000303,28,Yes,No,72,One year,Credit card,Yes,DSL,No,No,Yes,39.94,2905.88,4,11,-12.7,2,1.0,0
CUST_000304,45,No,No,49,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,68.94,3483.52,17,16,-20.5,2,1.0,0
CUST_000305,74,Yes,Yes,12,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,41.0,486.92,30,10,1.2,4,2.0,1
CUST_000306,42,Yes,Yes,40,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,94.75,3840.39,10,18,-11.7,0,1.0,0
CUST_000307,67,No,No,29,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,No,101.79,3048.93,2,15,-16.6,1,1.0,0
CUST_000308,40,Yes,Yes,1,Month-to-month,Credit card,No,Fiber optic,Yes,No,No,62.29,64.06,10,17,-4.7,0,5.0,0
CUST_000309,48,Yes,Yes,63,One year,Electronic check,No,Fiber optic,Yes,Yes,Yes,42.74,2632.37,9,17,-8.2,2,1.0,0
CUST_000310,47,No,No,15,Month-to-month,Bank transfer,No,Fiber optic,No,No,No,62.12,951.0,3,17,-23.1,1,3.0,0
CUST_000311,59,No,No,3,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,40.94,124.51,1,15,-31.4,0,2.0,0
CUST_000312,52,Yes,Yes,13,Two year,Credit card,Yes,No,No internet service,No internet service,No internet service,38.42,508.99,6,28,-62.1,0,4.0,0
CUST_000313,24,No,No,22,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,87.93,1919.83,56,18,-7.6,0,1.0,0
CUST_000314,33,No,No,20,Month-to-month,Electronic check,No,No,No internet service,No internet service,No internet service,82.34,1567.81,28,17,-13.2,0,1.0,0
CUST_000315,43,No,No,20,Month-to-month,Electronic check,No,DSL,No,Yes,Yes,18.5,364.11,41,11,-42.2,0,3.0,0
CUST_000316,65,Yes,Yes,7,Month-to-month,Credit card,Yes,Fiber optic,Yes,Yes,No,74.97,537.26,3,25,-46.1,1,3.0,0
CUST_000317,74,Yes,No,24,One year,Credit card,Yes,DSL,No,No,Yes,108.42,2673.54,25,15,25.4,2,4.0,0
CUST_000318,69,No,No,57,One year,Credit card,Yes,Fiber optic,No,No,Yes,32.84,1941.14,9,18,-8.0,3,3.0,0
CUST_000319,66,No,No,11,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,Yes,36.84,394.33,29,13,51.5,0,3.0,1
CUST_000320,19,No,No,23,Two year,Electronic check,No,Fiber optic,No,No,Yes,76.61,1788.7,4,16,-34.2,1,5.0,0
CUST_000321,18,Yes,No,6,Two year,Mailed check,No,DSL,Yes,Yes,Yes,125.0,727.59,7,17,2.2,6,1.0,0
CUST_000322,65,Yes,No,1,Month-to-month,Credit card,No,DSL,No,Yes,No,65.61,63.45,4,12,9.3,0,4.0,0
CUST_000323,29,No,No,21,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,59.59,,1,23,-12.5,2,3.0,0
CUST_000324,22,Yes,Yes,1,Month-to-month,Mailed check,No,DSL,No,Yes,Yes,106.07,102.61,8,13,33.6,3,3.0,1
CUST_000325,54,No,No,30,One year,Mailed check,Yes,No,No internet service,No internet service,No internet service,69.63,1991.2,1,10,-0.6,2,3.0,0
CUST_000326,49,Yes,Yes,26,One year,Bank transfer,Yes,No,No internet service,No internet service,No internet service,77.22,2029.05,15,24,33.8,0,2.0,0
CUST_000327,72,Yes,Yes,11,One year,Bank transfer,No,DSL,No,No,Yes,80.6,845.3,8,16,-17.6,3,5.0,0
CUST_000328,26,No,No,12,Two year,Bank transfer,Yes,Fiber optic,No,No,No,105.11,1265.95,17,17,-8.8,2,4.0,0
CUST_000329,58,No,No,59,Month-to-month,Electronic check,No,DSL,No,No,No,54.8,3331.77,13,18,-2.4,0,4.0,0
CUST_000330,52,Yes,Yes,1,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,90.09,85.98,12,16,23.1,3,1.0,1
CUST_000331,36,Yes,No,19,Two year,Credit card,No,DSL,No,Yes,Yes,18.5,357.48,38,21,5.5,2,5.0,0
CUST_000332,65,No,No,61,One year,Credit card,Yes,No,No internet service,No internet service,No internet service,32.79,1914.74,3,13,-8.0,3,2.0,0
CUST_000333,33,Yes,No,58,Month-to-month,Electronic check,Yes,DSL,No,No,No,107.21,6294.49,23,16,25.9,0,3.0,0
CUST_000334,20,No,No,21,Month-to-month,Electronic check,No,Fiber optic,Yes,Yes,No,18.5,402.91,17,17,5.8,6,4.0,0
CUST_000335,37,No,No,11,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,Yes,51.42,561.63,8,14,23.6,0,4.0,0
CUST_000336,41,Yes,Yes,2,Month-to-month,Mailed check,Yes,DSL,No,Yes,No,62.24,122.96,3,15,23.2,0,5.0,0
CUST_000337,71,No,No,4,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,No,40.02,165.24,4,14,-14.9,2,2.0,0
CUST_000338,73,Yes,Yes,27,One year,Bank transfer,No,Fiber optic,No,Yes,No,125.0,3418.05,2,21,-28.9,0,1.0,0
CUST_000339,50,No,No,1,One year,Bank transfer,No,Fiber optic,Yes,No,No,96.08,95.6,8,16,20.3,0,5.0,0
CUST_000340,41,Yes,Yes,51,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,No,49.39,2551.39,17,12,-14.3,2,4.0,0
CUST_000341,69,No,No,21,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,40.03,823.92,28,24,1.5,0,2.0,0
CUST_000342,28,Yes,No,1,One year,Electronic check,Yes,DSL,Yes,No,No,93.36,97.21,13,15,11.3,2,2.0,0
CUST_000343,66,Yes,Yes,6,One year,Electronic check,Yes,No,No internet service,No internet service,No internet service,45.14,257.47,17,18,32.5,0,4.0,0
CUST_000344,25,No,No,21,Month-to-month,Mailed check,Yes,Fiber optic,No,No,No,91.24,1871.67,46,14,-11.5,0,4.0,0
CUST_000345,53,No,No,1,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,80.35,83.07,42,18,-38.3,0,,1
CUST_000346,55,No,No,36,One year,Credit card,Yes,DSL,No,Yes,Yes,50.77,1772.69,72,17,-19.7,0,2.0,0
CUST_000347,57,Yes,No,60,Month-to-month,Electronic check,Yes,DSL,Yes,No,No,67.57,,8,13,8.0,7,2.0,0
CUST_000348,37,No,No,72,Two year,Electronic check,Yes,DSL,No,No,Yes,70.57,5112.38,4,17,38.7,0,4.0,0
CUST_000349,52,Yes,Yes,31,Month-to-month,Electronic check,Yes,Fiber optic,No,No,No,81.89,2583.29,22,19,16.5,0,3.0,0
CUST_000350,65,Yes,No,46,Two year,Electronic check,Yes,Fiber optic,Yes,No,No,18.5,812.01,2,17,6.8,5,5.0,0
CUST_000351,42,No,No,22,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,No internet service,78.46,1782.79,3,16,12.2,2,5.0,0
CUST_000352,52,Yes,No,14,Two year,Bank transfer,Yes,DSL,No,No,Yes,61.09,861.1,7,18,-3.3,4,3.0,0
CUST_000353,42,No,No,29,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,73.52,2035.65,4,21,10.7,0,4.0,0
CUST_000354,46,No,No,6,Month-to-month,Credit card,Yes,DSL,Yes,Yes,Yes,68.45,412.3,7,13,-3.0,8,1.0,1
CUST_000355,35,No,No,2,Month-to-month,Bank transfer,No,DSL,No,No,Yes,180.375,139.45,4,14,6.3,0,3.0,0
CUST_000356,63,No,No,34,Month-to-month,Mailed check,No,Fiber optic,No,No,No,80.59,,41,10,15.0,1,2.0,0
CUST_000357,35,No,No,72,Two year,Electronic check,No,Fiber optic,No,Yes,Yes,57.67,4177.63,31,17,16.8,2,4.0,0
CUST_000358,19,Yes,No,20,Month-to-month,Mailed check,Yes,Fiber optic,No,No,Yes,26.54,541.75,4,16,-27.2,0,4.0,0
CUST_000359,71,No,No,15,One year,Mailed check,Yes,Fiber optic,Yes,Yes,Yes,56.03,822.46,1,17,-4.4,3,5.0,0
CUST_000360,52,Yes,No,18,Two year,Bank transfer,No,Fiber optic,No,No,Yes,115.21,2158.6,7,15,-12.6,0,3.0,0
CUST_000361,33,Yes,No,15,One year,Bank transfer,No,DSL,No,Yes,No,18.5,275.31,6,16,-7.1,5,3.0,0
CUST_000362,58,No,No,14,Month-to-month,Electronic check,No,Fiber optic,No,Yes,Yes,26.55,366.71,3,22,3.8,3,4.0,0
CUST_000363,53,No,No,70,Two year,Electronic check,Yes,Fiber optic,No,Yes,No,54.62,3852.53,22,12,-2.8,2,5.0,0
CUST_000364,50,No,No,15,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,35.87,553.35,8,14,-11.5,1,3.0,0
CUST_000365,21,Yes,No,2,Month-to-month,Credit card,Yes,DSL,No,No,Yes,103.97,,22,20,33.5,0,5.0,0
CUST_000366,50,No,No,34,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,66.73,2347.82,12,8,-40.8,1,3.0,0
CUST_000367,31,Yes,Yes,11,Month-to-month,Credit card,Yes,Fiber optic,No,No,Yes,51.01,561.08,10,23,-12.9,6,3.0,1
CUST_000368,38,No,No,29,One year,Electronic check,Yes,Fiber optic,Yes,No,No,28.55,829.72,6,20,-3.1,2,1.0,0
CUST_000369,65,No,No,20,One year,Mailed check,No,DSL,No,No,No,30.59,632.07,6,19,1.9,2,2.0,0
CUST_000370,37,No,No,29,Month-to-month,Credit card,No,Fiber optic,No,No,No,81.87,2388.01,4,14,35.3,0,5.0,0
CUST_000371,73,Yes,Yes,1,Month-to-month,Credit card,Yes,Fiber optic,No,No,No,52.73,52.45,6,12,-12.7,0,4.0,0
CUST_000372,25,Yes,No,1,Month-to-month,Electronic check,Yes,DSL,No,No,No,18.5,19.11,2,19,5.4,0,3.0,0
CUST_000373,24,Yes,No,11,Month-to-month,Mailed check,Yes,DSL,No,Yes,Yes,77.12,887.76,13,17,21.9,0,4.0,0
CUST_000374,20,No,No,28,Two year,Electronic check,No,No,No internet service,No internet service,No internet service,86.47,2481.79,3,15,8.1,0,1.0,0
CUST_000375,34,No,No,6,Month-to-month,Credit card,No,Fiber optic,No,No,Yes,18.5,115.61,29,15,4.4,1,4.0,0
CUST_000376,50,Yes,No,13,Month-to-month,Bank transfer,No,No,No internet service,No internet service,No internet service,43.53,581.59,7,11,-37.8,2,5.0,0
CUST_000377,65,No,No,72,Two year,Bank transfer,No,No,No internet service,No internet service,No internet service,88.03,6522.09,17,14,1.1,9,3.0,0
CUST_000378,29,No,No,5,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,Yes,68.5,332.96,17,21,19.3,10,2.0,1
CUST_000379,68,No,No,45,One year,Mailed check,Yes,DSL,Yes,No,No,67.04,3145.95,4,24,14.8,1,5.0,0
CUST_000380,39,No,No,41,Two year,Electronic check,No,Fiber optic,Yes,No,No,96.18,3791.23,13,15,-1.8,0,2.0,0
CUST_000381,72,No,No,53,One year,Mailed check,No,DSL,No,Yes,No,76.55,4069.88,12,16,-20.1,1,,0
CUST_000382,39,Yes,No,59,Two year,Credit card,Yes,Fiber optic,Yes,No,No,90.41,5074.34,20,21,-10.9,0,4.0,0
CUST_000383,63,Yes,Yes,16,One year,Electronic check,Yes,Fiber optic,No,Yes,Yes,56.68,894.62,15,15,-34.0,2,1.0,0
CUST_000384,47,Yes,Yes,27,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,No internet service,96.93,2665.88,14,19,-8.3,0,1.0,0
CUST_000385,55,No,No,23,Month-to-month,Credit card,No,DSL,No,Yes,No,74.2,1627.27,36,14,-2.2,0,,0
CUST_000386,55,No,No,8,Two year,Mailed check,No,No,No internet service,No internet service,No internet service,64.94,497.28,12,14,-27.7,4,3.0,0
CUST_000387,62,No,No,7,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,Yes,72.17,506.89,11,14,-30.3,1,2.0,1
CUST_000388,68,Yes,No,10,Month-to-month,Electronic check,No,Fiber optic,Yes,No,No,42.23,403.67,3,11,-24.0,1,3.0,0
CUST_000389,71,Yes,No,5,One year,Credit card,No,Fiber optic,Yes,No,No,65.57,321.49,2,22,-19.5,1,4.0,0
CUST_000390,25,Yes,Yes,33,Month-to-month,Credit card,Yes,DSL,No,No,No,18.5,626.44,15,11,-49.6,1,4.0,0
